Date-Time,Area_A_Optimizer,Area_A_Wet_Bulb,Area_A_Relative_Humidity,Area_A_Temperature,Area_A_Compressor_Power,Area_A_Compressor_Stage
2017-11-06T12:56:00,0.39063,74.44854495,78.21808333,79.57945833,37.46895833,STAGE 2
2017-11-06T12:58:00,0.01937,74.55157748,78.45635537,79.62666942,37.15161157,STAGE 2
2017-11-06T13:00:00,0.36803,74.41016263,78.33427273,79.50840496,37.08977686,STAGE 2
2017-11-06T13:02:00,0.39063,74.12887297,78.40453901,79.19165248,37.08139007,STAGE 2
2017-11-06T13:04:00,0.39063,74.00249196,78.65584,78.99264,37.29252,STAGE 2
2017-11-06T13:06:00,0.39063,74.34570203,79.48847458,79.14240678,37.14110169,STAGE 2
2017-11-06T13:08:00,0.39063,74.56399968,79.44365,79.3847,37.3106,STAGE 2
2017-11-06T13:10:00,0.39063,74.42043075,78.83816393,79.38859016,37.40596721,STAGE 2
2017-11-06T13:12:00,0.39063,74.48201847,78.89651282,79.43873504,37.23011966,STAGE 2
2017-11-06T13:14:00,0.39063,74.48031211,78.86266667,79.4456748,37.22386992,STAGE 2
2017-11-06T13:16:00,0.39063,74.25660166,78.556,79.28788235,36.61788235,STAGE 2
2017-11-06T13:18:00,0.39063,74.13321971,78.85191803,79.08071311,36.96345902,STAGE 2
2017-11-06T13:20:00,0.01359,74.0337085,79.39146087,78.8372087,36.8608,STAGE 2
2017-11-06T13:22:00,0.35679,73.99885934,80.04297638,78.6353622,37.02954331,STAGE 2
2017-11-06T13:24:00,0.39063,74.02941277,80.53993966,78.54276724,36.75282759,STAGE 2
2017-11-06T13:26:00,0.39063,74.10972892,80.9635,78.52172034,36.83550847,STAGE 2
2017-11-06T13:28:00,0.39063,74.07968631,81.15682645,78.4421157,36.81528926,STAGE 2
2017-11-06T13:30:00,0.39063,74.07915043,81.22441322,78.42480992,36.94401653,STAGE 2
2017-11-06T13:32:00,0.39063,74.14819475,81.59597436,78.40564957,37.03699145,STAGE 2
2017-11-06T13:34:00,0.39063,74.29708726,81.66604918,78.54477049,37.0304918,STAGE 2
2017-11-06T13:36:00,0.39063,74.36090694,81.62110084,78.62289076,37.06640336,STAGE 2
2017-11-06T13:38:00,0.39063,74.3210522,81.30370833,78.65954167,36.82266667,STAGE 2
2017-11-06T13:40:00,0.39063,74.22134953,80.98024194,78.63503226,36.82776613,STAGE 2
2017-11-06T13:42:00,0.39063,74.25694234,81.05194915,78.65463559,36.82147458,STAGE 2
2017-11-06T13:44:00,0.39063,74.31878036,81.32704762,78.65138776,36.72260544,STAGE 2
2017-11-06T13:46:00,0.0294,74.35919159,81.51156989,78.64815054,36.60515054,STAGE 2
2017-11-06T13:48:00,0.36784,74.32386279,81.42300833,78.63293333,36.544325,STAGE 2
2017-11-06T13:50:00,0.39063,74.32542594,81.391575,78.64235833,36.60315,STAGE 2
2017-11-06T13:52:00,0.39063,74.36206872,81.49552893,78.6551405,36.52855372,STAGE 2
2017-11-06T13:54:00,0.39063,74.31199436,81.32511765,78.64470588,36.46276471,STAGE 2
2017-11-06T13:56:00,0.39063,74.31119917,81.68819672,78.55415574,36.37008197,STAGE 2
2017-11-06T13:58:00,0.39063,74.34448332,82.00853043,78.51032174,36.474,STAGE 2
2017-11-06T14:00:00,0.39063,74.35340953,82.18236667,78.4771,36.6578,STAGE 2
2017-11-06T14:02:00,0.39063,74.46185552,82.40144,78.537248,36.818976,STAGE 2
2017-11-06T14:04:00,0.39063,74.58649452,82.49359483,78.64534483,36.8319569,STAGE 2
2017-11-06T14:06:00,0.01937,74.60764547,81.77183471,78.84483471,36.29501653,STAGE 2
2017-11-06T14:08:00,0.36803,74.49450129,81.13761983,78.88326446,36.47050413,STAGE 2
2017-11-06T14:10:00,0.39063,74.47654127,81.09629167,78.87464167,36.78150833,STAGE 2
2017-11-06T14:12:00,0.39063,74.5583182,81.06919872,78.96744231,36.55878846,STAGE 2
2017-11-06T14:14:00,0.7487,74.6820297,81.004,79.11391667,36.55775,STAGE 2
2017-11-06T14:16:00,0.41645,74.64809111,80.75432231,79.14080992,36.69394215,STAGE 2
2017-11-06T14:18:00,0.39063,74.6375735,80.69812397,79.14385124,36.98994215,STAGE 2
2017-11-06T14:20:00,0.39063,74.71953708,80.78207759,79.20906897,37.03883621,STAGE 2
2017-11-06T14:22:00,0.39063,74.85493184,80.553125,79.40941667,36.93745833,STAGE 2
2017-11-06T14:24:00,0.39063,74.8615261,80.04498347,79.54535537,36.8322562,STAGE 2
2017-11-06T14:26:00,0.39063,74.9019627,79.89436,79.62648,36.81256,STAGE 2
2017-11-06T14:28:00,0.73969,74.84505983,79.69325532,79.61782979,36.83212766,STAGE 2
2017-11-06T14:30:00,0.05297,74.74074447,79.54722034,79.54501695,36.89652542,STAGE 2
2017-11-06T14:32:00,0.37076,74.77630944,79.6319661,79.56088136,36.8649322,STAGE 2
2017-11-06T14:34:00,0.39063,74.74831985,79.3349,79.6076,36.4089,STAGE 2
2017-11-06T14:36:00,0.39063,74.8149163,79.3114,79.6841,36.7308,STAGE 2
2017-11-06T14:38:00,0.39063,75.06881287,79.47504878,79.91043902,36.73880488,STAGE 2
2017-11-06T14:40:00,0.39063,74.98125281,78.64838462,80.03235897,36.79207692,STAGE 2
2017-11-06T14:42:00,0.39063,75.28875319,78.527,80.39019512,36.85987805,STAGE 2
2017-11-06T14:44:00,0.39063,75.49095707,77.891075,80.7732,36.4321,STAGE 2
2017-11-06T14:46:00,0.39063,75.40279757,76.79238017,80.97446281,36.60340496,STAGE 2
2017-11-06T14:48:00,0.39063,75.2615173,75.888,81.07,36.34836364,STAGE 2
2017-11-06T14:50:00,0.39063,75.0857081,75.26869298,81.05218421,36.40896491,STAGE 2
2017-11-06T14:52:00,0.39063,75.47353372,75.7982623,81.32153279,36.36869672,STAGE 2
2017-11-06T14:54:00,0.01335,75.74555378,75.42442735,81.71659829,36.50604274,STAGE 2
2017-11-06T14:56:00,0.3625,75.53497144,74.280624,81.811664,36.401496,STAGE 2
2017-11-06T14:58:00,0.39063,75.36851774,73.77651282,81.77530769,36.54289744,STAGE 2
2017-11-06T15:00:00,0.39063,75.33444905,73.42040984,81.84027869,36.51922951,STAGE 2
2017-11-06T15:02:00,0.39063,75.34414282,72.94134188,81.98858974,36.8884188,STAGE 2
2017-11-06T15:04:00,0.39063,75.5015878,72.57880488,82.26426829,36.65349593,STAGE 2
2017-11-06T15:06:00,0.39063,75.52769672,72.27689831,82.38076271,36.61511864,STAGE 2
2017-11-06T15:08:00,0.39063,75.52341922,72.00341463,82.45643902,36.51853659,STAGE 2
2017-11-06T15:10:00,0.39063,75.44085827,71.49306897,82.5175,36.59137931,STAGE 2
2017-11-06T15:12:00,0.39063,75.45309552,71.45579339,82.5418595,36.74516529,STAGE 2
2017-11-06T15:14:00,0.39063,75.48145223,71.05929752,82.69091736,36.37896694,STAGE 2
2017-11-06T15:16:00,0.39063,75.21175604,70.66586667,82.51449167,36.36165,STAGE 2
2017-11-06T15:18:00,0.39063,75.4526888,70.87634959,82.71430081,36.5916748,STAGE 2
2017-11-06T15:20:00,1.14446,75.80663899,70.81498246,83.11896491,36.79919298,STAGE 2
2017-11-06T15:22:00,0.41667,75.89419297,70.02513333,83.4549,37.10663333,STAGE 2
2017-11-06T15:24:00,0.39063,75.88626259,68.89264463,83.7967438,36.50536364,STAGE 2
2017-11-06T15:26:00,1.12705,75.48231059,68.1342623,83.58948361,36.31215574,STAGE 2
2017-11-06T15:28:00,0.45414,75.01065174,68.22604878,83.04039837,36.40673171,STAGE 2
2017-11-06T15:30:00,0.39063,75.35841754,69.14345455,83.13845455,36.83418182,STAGE 2
2017-11-06T15:32:00,1.13761,75.59846716,69.07432456,83.42358772,36.54613158,STAGE 2
2017-11-06T15:34:00,0.43545,76.02816924,69.00761475,83.9167377,36.61489344,STAGE 2
2017-11-06T15:36:00,0.39063,76.00669678,68.02913559,84.20168644,36.74161864,STAGE 2
2017-11-06T15:38:00,1.12705,75.52677224,66.97268033,84.00845082,36.54433607,STAGE 2
2017-11-06T15:40:00,0.43002,75.51297535,67.32501681,83.88015126,36.93177311,STAGE 2
2017-11-06T15:42:00,1.12668,75.83963905,67.47324793,84.19433058,36.94452066,STAGE 2
2017-11-06T15:44:00,0.44228,75.96316406,66.99071074,84.48669421,36.6825124,STAGE 2
2017-11-06T15:46:00,0.39063,75.91608261,66.44386325,84.61225641,37.4642735,STAGE 2
2017-11-06T15:48:00,1.14561,76.09711158,66.01028571,84.95620168,37.08348739,STAGE 2
2017-11-06T15:50:00,0.44103,76.18749518,65.445,85.24490323,36.88564516,STAGE 2
2017-11-06T15:52:00,1.13849,76.19601635,64.76754701,85.48225641,37.01658974,STAGE 2
2017-11-06T15:54:00,0.41689,76.00281689,64.02194118,85.51905882,37.11577311,STAGE 2
2017-11-06T15:56:00,1.13345,75.96766797,63.40939344,85.69019672,37.03627869,STAGE 2
2017-11-06T15:58:00,1.17188,75.76895987,62.69217355,85.71501653,36.8021157,STAGE 2
2017-11-06T16:00:00,0.44228,75.88213624,62.81249587,85.80098347,36.89352893,STAGE 2
2017-11-06T16:02:00,1.11979,76.27324234,62.96026667,86.19153333,37.4498,STAGE 2
2017-11-06T16:04:00,0.88962,76.29622753,62.46058065,86.39386452,37.88714194,STAGE 2
2017-11-06T16:06:00,0.78125,76.19833422,61.68658333,86.55816667,37.52575,STAGE 2
2017-11-06T16:08:00,1.14909,76.05050671,61.133975,86.58865833,37.00345833,STAGE 2
2017-11-06T16:10:00,1.17188,76.06722491,61.1595,86.598475,37.35349167,STAGE 2
2017-11-06T16:12:00,5.32185,76.30751942,61.09635897,86.89550427,38.18828205,STAGE 2
2017-11-06T16:14:00,0.67962,76.40364716,60.8176748,87.10687805,38.0651626,STAGE 2
2017-11-06T16:16:00,1.1263,76.18582826,60.08345,87.127475,37.35916667,STAGE 2
2017-11-06T16:18:00,1.17188,75.74432427,59.58514754,86.8047459,37.36879508,STAGE 2
2017-11-06T16:20:00,0.45519,76.17830702,60.04712397,87.13218182,37.64178512,STAGE 2
2017-11-06T16:22:00,1.11279,76.33617186,59.73057143,87.43114286,37.57633613,STAGE 2
2017-11-06T16:24:00,1.17188,76.64394464,59.4276281,87.89883471,38.23866942,STAGE 2
2017-11-06T16:26:00,1.17188,76.83825515,58.77194737,88.37224561,38.25075439,STAGE 2
2017-11-06T16:28:00,1.17188,76.96719643,57.8641405,88.87309091,38.17422314,STAGE 2
2017-11-06T16:30:00,1.17188,76.64943979,56.9757541,88.85252459,38.30956557,STAGE 2
2017-11-06T16:32:00,1.17188,76.23495848,56.74737815,88.45877311,37.70362185,STAGE 2
2017-11-06T16:34:00,1.17188,76.29000971,57.1446,88.36675,38.0453,STAGE 2
2017-11-06T16:36:00,1.17188,76.4061976,57.3553719,88.41952893,38.12718182,STAGE 2

